UBIDPTO,REGION,ZONA,OCU,INFORM,SEXO,GEDUC,AEDUC,AEDAD,AEDAD2,WS,LWS,EXP,EXP2
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,76,5776,74.39171967803863,4.3093446409953184,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,27,729,58.12871934625807,4.062659850613154,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,3,29,841,34.865724767897454,3.5515042482927757,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,5,44,1936,33.9451775793061,3.524746799123226,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,8,26,676,151.14234152684259,5.018222051909001,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,25,625,48.82735712819962,3.8882907526727033,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,40,1600,58.12871934625807,4.062659850613154,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,61,3721,149.5697400796657,5.007762772885849,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. NO UNIV.,13,32,1024,312.96686605463066,5.746097325686286,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,PRIMARIA,6,49,2401,363.7312078921579,5.8964151549990245,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,16,52,2704,957.196473537145,6.864008671883204,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,16,56,3136,575.284458670308,6.3548646291993105,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,14,65,4225,161.0765799370576,5.081879903680979,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,9,25,625,220.7203665312056,5.396896590523842,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,1,48,2304,3.6821887543654075,1.303507345583133,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,9,22,484,69.04103914435139,4.234701097999553,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,21,441,20.09861361757785,3.000650838436339,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,42,1764,297.5860567785835,5.6957034496388355,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,39,1521,128.87660640278926,4.8588554070725465,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,1,46,2116,69.04103914435139,4.234701097999553,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,9,59,3481,232.16967218931055,5.447468450006984,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,23,529,139.3094745401579,4.936697893836481,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,16,47,2209,750.1308903033779,6.620247711707946,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,8,41,1681,168.7478065086522,5.128405331200912,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,53,2809,69.04103914435139,4.234701097999553,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,58,3364,138.0629002222738,4.9277093800246545,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,9,25,625,180.9450567574876,5.198193431358002,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,61,3721,92.05471885913519,4.5223831704513335,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,31,961,48.328727401045974,3.8780261540608203,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,43,1849,120.63003783832507,4.792728323249838,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,35,1225,130.679344647114,4.872746571776263,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,14,24,576,460.23523816281795,6.131737746079685,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,45,2025,46.027359429567596,3.8292359898913886,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. NO UNIV.,12,31,961,6.904103914435139,1.932116005005507,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,8,69,4761,73.64377508730816,4.299239619137124,NA,NA
13,SIERRA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,56,3136,228.07197114803742,5.429661242073369,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. NO UNIV.,12,49,2401,232.86008258075407,5.450437769245731,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,PRIMARIA,3,34,1156,363.52024916143904,5.8958350015057865,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,4,30,900,357.3257337048764,5.8786477851195285,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,3,63,3969,120.63003783832507,4.792728323249838,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,8,23,529,416.7777396347346,6.032553081226765,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,10,19,361,328.9230173235474,5.795823733487432,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,PRIMARIA,6,65,4225,334.5421907872405,5.812763002518008,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SECUNDARIA,9,40,1600,356.8079259112938,5.877197614336074,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,PRIMARIA,5,34,1156,358.41888349132864,5.881702368025654,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,38,1444,473.73659692882444,6.160651464553311,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,14,42,1764,348.25450828396583,5.852933558115148,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,38,1444,53.17929864972029,3.973669197493991,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,75,5625,7.364377508730815,1.9966545261430781,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,40,1600,43.26571786379354,3.767360586173301,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,3,69,4761,31.528741209253802,3.4508995491714765,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,0,70,4900,4.60273594295676,1.5266508968973427,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,4,56,3136,68.58076555005572,4.228012109848756,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,8,51,2601,75.71500626163869,4.326976374108724,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,48,2304,55.92324170692463,4.0239800666839,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,7,54,2916,22.78354291763596,3.1260384734779416,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,34,1156,10.816429465948385,2.3810662250534103,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,2,48,2304,16.109575800348658,2.7794138653927107,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,2,61,3721,16.109575800348658,2.7794138653927107,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,19,361,6.904103914435139,1.932116005005507,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,36,1296,132.91417933637658,4.889703651799118,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,32,1024,14.498618220313793,2.6740533497348844,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,5,44,1936,15.189028611757307,2.7205733653697775,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,2,65,4225,50.63009537252435,3.9245461696957133,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,33,1089,75.71500626163869,4.326976374108724,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,56,3136,59.83556725843787,4.091600254358879,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,51,2601,27.616415657740557,3.3184103661253976,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,3,50,2500,83.30952056751734,4.422562835169122,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,4,51,2601,282.81894562826386,5.644806924806292,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SUP. NO UNIV.,12,21,441,140.67111725661596,4.946424664132434,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,60,3600,90.904034873396,4.509804388244474,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,53,2809,126.57523843131088,4.840836901569868,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,3,45,2025,27.616415657740557,3.3184103661253976,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,9,17,289,140.82454178804784,4.947514731006962,NA,NA
13,SIERRA,RURAL,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,16,31,961,460.23523816281795,6.131737746079685,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,16,45,2025,287.80524289980036,5.662284011451341,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,16,37,1369,138.0629002222738,4.9277093800246545,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,7,65,4225,75.94514305878653,4.3300112778038775,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. NO UNIV.,16,41,1681,364.6133989478913,5.8988376112892515,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,36,1296,368.1805193036828,5.908573359478834,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,18,43,1849,594.7310180293002,6.388109232791946,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,16,44,1936,978.2923466090302,6.885808548279384,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,14,48,2304,103.56155871652709,4.640166206107717,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,7,40,1600,189.80532344767937,5.245998933452043,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,16,58,3364,377.75037445174706,5.934233592421046,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,16,26,676,546.5748932261151,6.303671339812094,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,16,39,1521,1263.4701944080593,7.1416173368452665,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,17,52,2704,2017.8394373922433,7.609782632531148,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,18,42,1764,1520.4371064900495,7.326753142559221,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,18,32,1024,322.8627483319877,5.777227305150526,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,63,3969,755.9610224977897,6.627989817307791,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,16,60,3600,339.6627345237799,5.827953168011984,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. NO UNIV.,13,72,5184,69.04103914435139,4.234701097999553,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,18,59,3481,896.152688093681,6.798110809275497,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,18,48,2304,702.0131216330508,6.553952095636094,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,31,961,387.6270786626751,5.96004373996715,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,8,54,2916,360.2983340013693,5.88693239382265,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,8,20,400,286.15592918690754,5.656536869195773,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,25,625,277.4490870281477,5.625637446184942,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,7,32,1024,666.8789039351475,6.502608476112206,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,1,51,2601,471.7420780202099,6.156432391357707,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,19,361,78.24651103026491,4.359864240953558,3,9
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,9,49,2401,311.1641278103059,5.740320515127642,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,48,2304,5.7534199286959495,1.7497944482115526,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,14,23,529,287.82442096622935,5.662350644801357,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. NO UNIV.,12,17,289,180.9450567574876,5.198193431358002,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,14,53,2809,363.0024413678564,5.8944095597735195,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,46,2116,195.5970995092333,5.276056928805869,NA,NA
13,COSTA,RURAL,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,7,52,2704,50.26571211037361,3.917323176878758,NA,NA
13,COSTA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,63,3969,180.9450567574876,5.198193431358002,NA,NA
13,COSTA,RURAL,OCUPADO,INFORMAL,MASCULINO,SUP. UNIV.,14,68,4624,21.17258533760109,3.052707200392392,NA,NA
13,COSTA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,39,1521,76.86569024737788,4.342059616320052,NA,NA
13,COSTA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,3,54,2916,23.013679714783798,3.136088809331443,NA,NA
13,COSTA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,38,1444,250.50950354099027,5.523496858092667,NA,NA
13,COSTA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,49,2401,92.05471885913519,4.5223831704513335,NA,NA
13,COSTA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,1,43,1849,36.82188754365408,3.606092438577179,NA,NA
13,COSTA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,3,59,3481,55.232831315481114,4.011557546685343,NA,NA
13,COSTA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,50,2500,414.20787873325037,6.026367970348057,NA,NA
13,COSTA,RURAL,OCUPADO,INFORMAL,MASCULINO,SUP. UNIV.,15,22,484,213.58612581962262,5.364040150948451,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,18,60,3600,505.3420504037942,6.22523552752486,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. NO UNIV.,14,46,2116,46.027359429567596,3.8292359898913886,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,13,25,625,130.62181044782704,4.872306204796669,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. UNIV.,16,31,961,364.9010699443261,5.899626275595752,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,18,42,1764,547.8022894775703,6.305914436224352,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,15,58,3364,610.0597618515657,6.413556922617054,7,49
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. UNIV.,18,28,784,214.00804328106034,5.366013599741053,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. UNIV.,15,25,625,69.04103914435139,4.234701097999553,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,47,2209,345.166839588899,5.844027893149245,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. UNIV.,17,54,2916,214.00804328106034,5.366013599741053,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,49,2401,235.89021707653393,5.46336651491586,0.4,0.16000000000000003
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. UNIV.,16,24,576,316.8791916061439,5.758520602206342,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. UNIV.,13,53,2809,126.57523843131088,4.840836901569868,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,61,3721,34.520519572175694,3.5415539174396073,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,27,729,586.9447230591318,6.374930646840522,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. NO UNIV.,14,65,4225,385.5503787428394,5.954671868622773,4,16
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,18,31,961,221.41077692264912,5.400019695343947,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,16,65,4225,732.8130963180031,6.5968906848132205,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. UNIV.,12,25,625,161.0765799370576,5.081879903680979,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,13,28,784,368.8709296951263,5.9104467988277785,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,16,64,4096,525.7091569513778,6.264748126261066,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,16,31,961,214.00804328106034,5.366013599741053,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,3,58,3364,450.8367495263018,6.111105299531326,2,4
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,63,3969,119.65195645044676,4.784587165666138,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,0,48,2304,83.92869680304031,4.429967590785344,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,18,324,73.64377508730816,4.299239619137124,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,7,21,441,309.28467730026523,5.734262138535867,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,25,625,80.5478790017433,4.388851777826811,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,18,324,9.20547188591352,2.219798077457288,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,37,1369,34.520519572175694,3.5415539174396073,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,51,2601,17.260259786087847,2.848406736879662,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,5,46,2116,75.94514305878653,4.3300112778038775,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,3,60,3600,46.027359429567596,3.8292359898913886,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,5,25,625,345.166839588899,5.844027893149245,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,56,3136,73.64377508730816,4.299239619137124,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,2,30,900,57.53419928695949,4.052379541205598,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,55,3025,54.08214732974192,3.9905041374875108,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,27,729,16.569849394644333,2.807584742359407,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,5,23,529,17.260259786087847,2.848406736879662,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,41,1681,158.31493837128355,5.06458632990958,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,4,43,1849,45.797222632419754,3.824223448067844,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,3,45,2025,119.4409977197279,4.78282250650924,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,0,58,3364,26.695868469149204,3.2845088144497163,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,55,3025,14.268481423165955,2.6580530083884435,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,58,3364,42.34517067520218,3.7458543809523372,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,5,29,841,39.81366590657597,3.6842102178411307,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,14,53,2809,553.1337919448285,6.315599910677367,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,7,36,1296,100.53142422074723,4.610470357438703,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,7,55,3025,115.04922050749,4.7453600412084445,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,79,6241,16.109575800348658,2.7794138653927107,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,37,1369,276.14497851097656,5.620926012263622,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. NO UNIV.,14,48,2304,371.4791467294685,5.917492729956393,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. NO UNIV.,14,33,1089,17.260259786087847,2.848406736879662,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,8,66,4356,3.4520519572175696,1.238968824445562,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,24,576,294.07647062207894,5.683839837674191,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,58,3364,240.39706268734574,5.4822919841477455,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,38,1444,236.81076426512527,5.467261359177401,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,16,25,625,486.2023401076657,6.186624874926108,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,50,2500,98.95882277357033,4.59470383203096,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,19,361,115.04922050749,4.7453600412084445,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,0,72,5184,3.4520519572175696,1.238968824445562,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,61,3721,280.8436047860783,5.6377979477954785,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,37,1369,250.4080133632767,5.52309164096339,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,10,35,1225,207.14229549948317,5.333405974973825,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. NO UNIV.,14,24,576,232.16967218931055,5.447468450006984,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,14,25,625,682.1638228790497,6.525269838497852,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,52,2704,162.5149349192316,5.090769904741856,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,14,56,3136,357.9969660298909,5.880524511587948,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,54,2916,37.14791467294685,3.6149076369623474,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. NO UNIV.,14,32,1024,89.02458436335532,4.488912560389734,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,7,55,3025,184.7806700432849,5.219169554403818,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. NO UNIV.,13,37,1369,48.52050806533584,3.8819865552769173,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SECUNDARIA,8,34,1156,283.35593148827553,5.6467038158296505,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,36,1296,337.97506467802907,5.822972119619721,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,0,66,4356,81.2574674596158,4.397622724181911,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,61,3721,180.7439118029492,5.197081177500355,NA,NA
